Name,10th_marks,12th_marks,Stream,Skills,Interests,Personality,Recommended_Career
Arun_4270,68,66,Arts,"Sales, Financial Analysis, Analytics",Business,INFJ,Marketing Manager
Rahul_4271,60,78,Arts,"Writing, Film Making, Graphic Design",Art,INTP,Graphic Designer
Maya_4272,65,84,Arts,"AI, Cybersecurity, Python",Tech,ESTJ,AI Engineer
Karan_4273,74,96,Arts,"ML, Data Analysis, Cybersecurity",Tech,ISTJ,Data Analyst
Priya_4274,99,66,Arts,"Adobe Suite, Communication, Graphic Design",Art,ESTJ,Film Director
Ravi_4275,89,70,Commerce,"Graphic Design, Film Making, Creativity",Art,INTP,Film Director
Karan_4276,96,84,Arts,"Sales, Excel, Accounting",Business,ESTJ,Business Analyst
Maya_4277,71,76,Commerce,"Analytics, Excel, Marketing",Business,INFJ,Business Analyst
Ravi_4278,84,81,Commerce,"Excel, Accounting, Sales",Business,ENFP,Business Analyst
Sneha_4279,78,77,Commerce,"Accounting, Management, Sales",Business,ENFP,Accountant
John_4280,73,64,Commerce,"Writing, Film Making, Storytelling",Art,ESTJ,Content Writer
Priya_4281,83,78,Science,"ML, Python, Deep Learning",Tech,ENTJ,Cybersecurity Analyst
John_4282,99,87,Science,"Deep Learning, Python, Networking",Tech,INTP,AI Engineer
Karan_4283,72,87,Arts,"Data Analysis, Statistics, Python",Tech,INFP,Cybersecurity Analyst
Arun_4284,89,82,Science,"Excel, Marketing, Management",Business,INFP,Accountant
Ravi_4285,63,85,Commerce,"Networking, Statistics, Cybersecurity",Tech,ISFP,AI Engineer
Aditi_4286,97,61,Commerce,"Python, Networking, Data Analysis",Tech,INFJ,Cybersecurity Analyst
Priya_4287,66,100,Arts,"Excel, Analytics, Sales",Business,INFP,Accountant
Priya_4288,71,84,Commerce,"Statistics, Networking, Cybersecurity",Tech,ISFP,Data Scientist
Priya_4289,84,63,Science,"Networking, Deep Learning, AI",Tech,ESTJ,Cybersecurity Analyst
Sneha_4290,60,81,Science,"Excel, Accounting, Sales",Business,INFJ,Marketing Manager
Maya_4291,63,94,Arts,"Sales, Analytics, Management",Business,ESTJ,Business Analyst
Karan_4292,68,62,Science,"Statistics, Cybersecurity, Python",Tech,INFJ,AI Engineer
Maya_4293,84,77,Arts,"Storytelling, Creativity, Graphic Design",Art,ENTJ,Graphic Designer
Sneha_4294,85,78,Arts,"Financial Analysis, Excel, Accounting",Business,INFP,Marketing Manager
Arun_4295,100,96,Commerce,"Storytelling, Creativity, Adobe Suite",Art,INFJ,Graphic Designer
Karan_4296,87,77,Commerce,"Financial Analysis, Excel, Analytics",Business,ISFP,Marketing Manager
Rahul_4297,89,75,Science,"Statistics, Data Analysis, ML",Tech,INTP,Data Analyst
John_4298,73,78,Science,"Graphic Design, Communication, Film Making",Art,INFP,Graphic Designer
Arun_4299,70,95,Science,"AI, Data Analysis, Deep Learning",Tech,INFJ,Cybersecurity Analyst
Rahul_4300,86,70,Commerce,"Accounting, Management, Excel",Business,ISTJ,Business Analyst
Karan_4301,99,66,Science,"Creativity, Writing, Graphic Design",Art,INTJ,Graphic Designer
Arun_4302,99,76,Commerce,"Graphic Design, Adobe Suite, Storytelling",Art,INFP,Content Writer
Ravi_4303,88,66,Commerce,"Networking, Deep Learning, AI",Tech,ESTJ,AI Engineer
Maya_4304,70,83,Commerce,"Adobe Suite, Creativity, Writing",Art,ENFP,Graphic Designer
Sneha_4305,92,100,Commerce,"Creativity, Storytelling, Adobe Suite",Art,INTP,Graphic Designer
John_4306,73,80,Arts,"ML, Deep Learning, AI",Tech,ISTJ,AI Engineer
Maya_4307,100,61,Arts,"Sales, Financial Analysis, Marketing",Business,INTP,Marketing Manager
Rahul_4308,95,97,Arts,"AI, Statistics, Python",Tech,ISFP,Data Analyst
Arun_4309,70,86,Science,"Creativity, Adobe Suite, Storytelling",Art,ESTJ,Film Director
Maya_4310,98,61,Arts,"Storytelling, Communication, Graphic Design",Art,ISTJ,Film Director
Priya_4311,67,67,Science,"Financial Analysis, Analytics, Sales",Business,INTP,Business Analyst
John_4312,77,96,Arts,"Networking, Cybersecurity, Python",Tech,ISFP,AI Engineer
Neha_4313,91,80,Arts,"Accounting, Excel, Financial Analysis",Business,INFP,Business Analyst
Arun_4314,93,79,Commerce,"Analytics, Excel, Accounting",Business,INFP,Accountant
Ravi_4315,71,100,Arts,"Data Analysis, AI, Cybersecurity",Tech,ENTJ,Data Analyst
Rahul_4316,79,90,Science,"Financial Analysis, Management, Accounting",Business,INTJ,Accountant
Arun_4317,60,64,Commerce,"Sales, Accounting, Marketing",Business,ENTJ,Business Analyst
Neha_4318,77,87,Arts,"AI, Python, Deep Learning",Tech,INTJ,AI Engineer
John_4319,65,87,Science,"Creativity, Storytelling, Writing",Art,ENFP,Graphic Designer
Ravi_4320,76,77,Commerce,"Deep Learning, Networking, Data Analysis",Tech,INTP,Data Scientist
Rahul_4321,64,87,Commerce,"Networking, AI, Statistics",Tech,INFJ,AI Engineer
Karan_4322,95,90,Arts,"Cybersecurity, Python, ML",Tech,ENFP,Data Scientist
Maya_4323,92,96,Arts,"Marketing, Analytics, Sales",Business,ESTJ,Accountant
Arun_4324,79,79,Arts,"Adobe Suite, Creativity, Storytelling",Art,INFJ,Film Director
Arun_4325,72,100,Arts,"Marketing, Analytics, Accounting",Business,ENTJ,Accountant
Karan_4326,82,99,Arts,"Writing, Creativity, Storytelling",Art,ENFP,Graphic Designer
Neha_4327,74,70,Science,"Adobe Suite, Writing, Storytelling",Art,ENTJ,Graphic Designer
Neha_4328,67,69,Commerce,"Financial Analysis, Marketing, Management",Business,ISTJ,Accountant
Arun_4329,79,93,Commerce,"Film Making, Writing, Communication",Art,INFJ,Graphic Designer
Neha_4330,72,70,Commerce,"Data Analysis, ML, AI",Tech,INTP,Data Scientist
Rahul_4331,93,79,Commerce,"Accounting, Sales, Financial Analysis",Business,INTP,Accountant
Arun_4332,66,67,Arts,"Python, Data Analysis, ML",Tech,ESTJ,AI Engineer
Aditi_4333,78,84,Arts,"Film Making, Writing, Graphic Design",Art,ISTJ,Graphic Designer
Aditi_4334,71,91,Arts,"Adobe Suite, Graphic Design, Communication",Art,INTP,Film Director
Priya_4335,90,99,Arts,"Financial Analysis, Sales, Management",Business,ENFP,Marketing Manager
Sneha_4336,73,62,Commerce,"Cybersecurity, ML, Data Analysis",Tech,INTP,Data Analyst
Neha_4337,84,76,Science,"Python, Statistics, AI",Tech,ISFP,Cybersecurity Analyst
Neha_4338,69,81,Commerce,"Python, AI, Deep Learning",Tech,ISTJ,Cybersecurity Analyst
John_4339,69,78,Commerce,"Data Analysis, Cybersecurity, Networking",Tech,ENFP,Cybersecurity Analyst
Priya_4340,96,72,Arts,"Graphic Design, Film Making, Writing",Art,ESTJ,Graphic Designer
Sneha_4341,60,76,Commerce,"Python, Cybersecurity, Statistics",Tech,INTJ,Data Analyst
Maya_4342,98,89,Science,"Excel, Financial Analysis, Management",Business,INTP,Business Analyst
Sneha_4343,90,88,Commerce,"Communication, Storytelling, Adobe Suite",Art,INTP,Film Director
Maya_4344,91,84,Commerce,"Networking, Cybersecurity, AI",Tech,ISTJ,Data Scientist
Priya_4345,81,85,Commerce,"Cybersecurity, Statistics, Deep Learning",Tech,ENTJ,AI Engineer
Rahul_4346,80,60,Science,"Sales, Accounting, Management",Business,ESTJ,Marketing Manager
Neha_4347,77,71,Arts,"Financial Analysis, Sales, Analytics",Business,INTJ,Business Analyst
Neha_4348,97,100,Science,"Storytelling, Film Making, Adobe Suite",Art,ESTJ,Film Director
Priya_4349,87,64,Arts,"Adobe Suite, Storytelling, Writing",Art,INTJ,Film Director
Rahul_4350,78,60,Science,"Storytelling, Communication, Graphic Design",Art,INFP,Film Director
Aditi_4351,80,69,Science,"Excel, Analytics, Sales",Business,ISTJ,Business Analyst
Neha_4352,78,83,Arts,"Networking, ML, Python",Tech,ISFP,Data Analyst
Ravi_4353,93,73,Commerce,"Statistics, Data Analysis, Networking",Tech,ENFP,Cybersecurity Analyst
Maya_4354,74,73,Science,"Graphic Design, Storytelling, Film Making",Art,ISTJ,Content Writer
Priya_4355,96,74,Arts,"Financial Analysis, Accounting, Marketing",Business,ESTJ,Accountant
Neha_4356,79,72,Science,"Analytics, Financial Analysis, Excel",Business,INFJ,Accountant
John_4357,97,95,Commerce,"Cybersecurity, Statistics, Python",Tech,INTJ,AI Engineer
Sneha_4358,71,85,Commerce,"Deep Learning, Python, ML",Tech,INFP,AI Engineer
Rahul_4359,87,73,Science,"Management, Excel, Marketing",Business,ISFP,Accountant
Rahul_4360,97,83,Science,"Networking, Python, AI",Tech,INFJ,Data Scientist
Ravi_4361,82,72,Arts,"Communication, Creativity, Adobe Suite",Art,INFJ,Film Director
John_4362,77,75,Science,"Adobe Suite, Communication, Storytelling",Art,ENTJ,Graphic Designer
Rahul_4363,94,68,Science,"Communication, Writing, Storytelling",Art,INFP,Content Writer
Sneha_4364,60,95,Science,"Film Making, Storytelling, Communication",Art,INTJ,Film Director
Ravi_4365,65,72,Arts,"Writing, Storytelling, Creativity",Art,INFP,Film Director
Arun_4366,98,70,Arts,"Adobe Suite, Graphic Design, Storytelling",Art,ENFP,Graphic Designer
Neha_4367,100,64,Science,"Excel, Accounting, Sales",Business,ENTJ,Accountant
Neha_4368,95,90,Science,"Graphic Design, Writing, Film Making",Art,ENTJ,Graphic Designer
Ravi_4369,94,60,Commerce,"Sales, Financial Analysis, Accounting",Business,ISFP,Accountant
Ravi_4370,93,73,Science,"Creativity, Adobe Suite, Communication",Art,ENFP,Graphic Designer
Neha_4371,90,71,Commerce,"Data Analysis, Statistics, Deep Learning",Tech,ISTJ,Cybersecurity Analyst
Karan_4372,87,74,Commerce,"Analytics, Management, Accounting",Business,ENTJ,Marketing Manager
Aditi_4373,66,86,Science,"Cybersecurity, ML, Networking",Tech,ENTJ,Data Analyst
John_4374,62,81,Science,"Marketing, Accounting, Sales",Business,INTJ,Accountant
Karan_4375,72,60,Commerce,"Creativity, Storytelling, Communication",Art,ISTJ,Graphic Designer
Priya_4376,75,97,Commerce,"Communication, Adobe Suite, Writing",Art,ENFP,Content Writer
Arun_4377,81,87,Arts,"Statistics, Cybersecurity, AI",Tech,ESTJ,Data Scientist
Karan_4378,72,81,Arts,"Creativity, Graphic Design, Adobe Suite",Art,ISTJ,Content Writer
Neha_4379,68,91,Commerce,"Cybersecurity, ML, Python",Tech,ESTJ,Data Analyst
John_4380,65,67,Science,"Financial Analysis, Analytics, Excel",Business,ISFP,Marketing Manager
Neha_4381,74,66,Commerce,"Management, Accounting, Marketing",Business,ENFP,Accountant
Neha_4382,97,93,Commerce,"AI, Statistics, Python",Tech,INFP,AI Engineer
John_4383,65,90,Science,"Storytelling, Creativity, Adobe Suite",Art,ISTJ,Content Writer
Neha_4384,72,85,Science,"Marketing, Analytics, Excel",Business,ENTJ,Marketing Manager
Neha_4385,83,92,Commerce,"Financial Analysis, Management, Excel",Business,ENTJ,Marketing Manager
Aditi_4386,73,76,Commerce,"Cybersecurity, ML, Networking",Tech,ISFP,Data Analyst
Karan_4387,60,74,Science,"Accounting, Management, Excel",Business,ESTJ,Accountant
Neha_4388,60,92,Arts,"Storytelling, Writing, Creativity",Art,ENFP,Content Writer
Neha_4389,93,64,Commerce,"Networking, Cybersecurity, Statistics",Tech,ISFP,AI Engineer
Rahul_4390,94,63,Science,"AI, ML, Data Analysis",Tech,INFP,AI Engineer
John_4391,96,87,Commerce,"Accounting, Excel, Financial Analysis",Business,INFJ,Marketing Manager
John_4392,66,96,Commerce,"Sales, Management, Excel",Business,INFP,Business Analyst
Arun_4393,81,80,Science,"Sales, Analytics, Marketing",Business,ISFP,Business Analyst
Arun_4394,94,99,Arts,"ML, Deep Learning, Networking",Tech,INFJ,AI Engineer
John_4395,75,86,Arts,"Excel, Management, Financial Analysis",Business,ENFP,Business Analyst
John_4396,62,87,Arts,"Marketing, Accounting, Financial Analysis",Business,ESTJ,Business Analyst
John_4397,69,80,Science,"AI, Statistics, Python",Tech,ENFP,Data Analyst
Arun_4398,84,95,Arts,"Excel, Financial Analysis, Management",Business,ISFP,Marketing Manager
Ravi_4399,79,73,Arts,"Storytelling, Graphic Design, Adobe Suite",Art,INFJ,Graphic Designer
Neha_4400,87,70,Commerce,"Creativity, Communication, Storytelling",Art,INTJ,Film Director
Rahul_4401,85,92,Commerce,"Storytelling, Writing, Creativity",Art,INFP,Content Writer
Priya_4402,67,74,Commerce,"Marketing, Management, Excel",Business,ESTJ,Accountant
Rahul_4403,91,74,Arts,"Marketing, Excel, Sales",Business,INTJ,Accountant
Arun_4404,66,62,Commerce,"Python, ML, Cybersecurity",Tech,INTP,AI Engineer
Maya_4405,71,61,Science,"Networking, Data Analysis, Python",Tech,ENFP,Data Scientist
Priya_4406,69,100,Science,"Marketing, Financial Analysis, Analytics",Business,ENTJ,Business Analyst
Sneha_4407,72,89,Arts,"Graphic Design, Communication, Storytelling",Art,INFJ,Film Director
Priya_4408,90,73,Arts,"Financial Analysis, Analytics, Marketing",Business,ENTJ,Business Analyst
Maya_4409,94,93,Commerce,"Sales, Excel, Analytics",Business,ENTJ,Business Analyst
Maya_4410,61,87,Commerce,"Storytelling, Writing, Film Making",Art,ESTJ,Film Director
John_4411,89,88,Science,"Storytelling, Writing, Adobe Suite",Art,INTP,Film Director
Aditi_4412,61,80,Arts,"Data Analysis, AI, Statistics",Tech,ISTJ,Data Scientist
Neha_4413,97,81,Science,"Accounting, Marketing, Analytics",Business,INFP,Marketing Manager
John_4414,73,82,Commerce,"Python, AI, Networking",Tech,INFP,Data Scientist
John_4415,80,93,Arts,"Financial Analysis, Excel, Accounting",Business,INFP,Accountant
Rahul_4416,84,100,Arts,"Python, Statistics, Data Analysis",Tech,ENFP,Cybersecurity Analyst
Sneha_4417,68,90,Commerce,"Cybersecurity, Statistics, AI",Tech,INTP,Data Analyst
Rahul_4418,78,73,Commerce,"Marketing, Financial Analysis, Excel",Business,ISFP,Marketing Manager
Aditi_4419,61,60,Arts,"Storytelling, Creativity, Graphic Design",Art,ENTJ,Content Writer
Maya_4420,70,75,Arts,"Deep Learning, Python, Networking",Tech,ISFP,Data Scientist
Neha_4421,64,65,Arts,"Analytics, Accounting, Financial Analysis",Business,ISFP,Marketing Manager
Neha_4422,99,63,Arts,"Networking, Data Analysis, Cybersecurity",Tech,ENFP,Cybersecurity Analyst
Ravi_4423,92,71,Science,"Statistics, Data Analysis, AI",Tech,INFJ,AI Engineer
Rahul_4424,63,79,Arts,"ML, Networking, Data Analysis",Tech,INTJ,Data Analyst
Neha_4425,95,62,Commerce,"ML, Cybersecurity, Statistics",Tech,INTP,AI Engineer
Rahul_4426,83,83,Science,"Sales, Management, Accounting",Business,ESTJ,Business Analyst
Ravi_4427,69,68,Arts,"Analytics, Marketing, Excel",Business,INFP,Marketing Manager
Arun_4428,65,83,Science,"Networking, Cybersecurity, AI",Tech,ENFP,Cybersecurity Analyst
Priya_4429,96,89,Science,"Data Analysis, Statistics, Networking",Tech,ESTJ,AI Engineer
Neha_4430,98,67,Science,"Cybersecurity, Python, Statistics",Tech,ESTJ,AI Engineer
Rahul_4431,97,89,Arts,"Adobe Suite, Storytelling, Communication",Art,ESTJ,Content Writer
Ravi_4432,95,74,Commerce,"Python, AI, ML",Tech,INFJ,Data Analyst
Priya_4433,89,92,Arts,"Data Analysis, Networking, AI",Tech,INFJ,Cybersecurity Analyst
Neha_4434,90,97,Science,"Data Analysis, ML, Deep Learning",Tech,ENTJ,Data Analyst
John_4435,92,71,Science,"Adobe Suite, Graphic Design, Writing",Art,INTP,Content Writer
Sneha_4436,84,94,Commerce,"Film Making, Communication, Adobe Suite",Art,INFP,Film Director
Neha_4437,76,86,Science,"Financial Analysis, Excel, Management",Business,INFP,Business Analyst
John_4438,76,83,Arts,"Excel, Sales, Management",Business,INTJ,Business Analyst
Aditi_4439,96,87,Commerce,"ML, Deep Learning, Networking",Tech,INFJ,AI Engineer
Ravi_4440,92,63,Arts,"Accounting, Financial Analysis, Management",Business,INFP,Marketing Manager
Karan_4441,86,100,Commerce,"Creativity, Storytelling, Graphic Design",Art,ESTJ,Film Director
Neha_4442,77,65,Science,"Sales, Financial Analysis, Marketing",Business,INTJ,Marketing Manager
Sneha_4443,91,87,Arts,"ML, Cybersecurity, Data Analysis",Tech,ENTJ,AI Engineer
John_4444,75,81,Arts,"Excel, Management, Marketing",Business,INFJ,Business Analyst
Neha_4445,77,100,Arts,"Marketing, Excel, Management",Business,INTJ,Marketing Manager
Neha_4446,92,72,Arts,"Python, ML, Deep Learning",Tech,ENTJ,Data Analyst
Aditi_4447,89,78,Science,"Management, Analytics, Excel",Business,INTP,Business Analyst
Priya_4448,87,73,Commerce,"Python, Statistics, AI",Tech,ISTJ,Data Analyst
Arun_4449,62,84,Science,"Creativity, Communication, Graphic Design",Art,INTJ,Film Director
Sneha_4450,79,72,Science,"Deep Learning, AI, Python",Tech,INTJ,Data Analyst
Rahul_4451,90,82,Commerce,"Storytelling, Creativity, Communication",Art,INTP,Graphic Designer
Ravi_4452,64,66,Commerce,"Marketing, Accounting, Analytics",Business,ISFP,Marketing Manager
Neha_4453,94,76,Commerce,"Sales, Accounting, Excel",Business,ISFP,Accountant
John_4454,95,78,Science,"Analytics, Accounting, Management",Business,INFJ,Accountant
Rahul_4455,83,70,Science,"AI, Statistics, Cybersecurity",Tech,ESTJ,Cybersecurity Analyst
John_4456,82,88,Arts,"Excel, Marketing, Management",Business,ESTJ,Accountant
Aditi_4457,82,63,Science,"Sales, Management, Marketing",Business,ENFP,Accountant
Neha_4458,73,75,Arts,"Analytics, Accounting, Sales",Business,INTJ,Accountant
Maya_4459,92,70,Arts,"Accounting, Management, Financial Analysis",Business,INFP,Accountant
Maya_4460,70,73,Arts,"Financial Analysis, Sales, Marketing",Business,ENFP,Accountant
John_4461,71,79,Arts,"Deep Learning, Data Analysis, Statistics",Tech,INTP,Data Scientist
Ravi_4462,62,69,Commerce,"Marketing, Management, Financial Analysis",Business,INTP,Marketing Manager
Aditi_4463,99,94,Commerce,"Marketing, Sales, Accounting",Business,ENTJ,Business Analyst
Priya_4464,78,62,Science,"Statistics, Cybersecurity, Python",Tech,ISFP,Data Analyst
John_4465,80,88,Arts,"Adobe Suite, Film Making, Communication",Art,ESTJ,Graphic Designer
Priya_4466,80,89,Arts,"Creativity, Storytelling, Film Making",Art,ENTJ,Graphic Designer
Maya_4467,62,82,Science,"Accounting, Marketing, Financial Analysis",Business,ESTJ,Business Analyst
John_4468,69,87,Commerce,"AI, Statistics, Cybersecurity",Tech,ISFP,Data Analyst
Priya_4469,76,65,Arts,"Film Making, Creativity, Graphic Design",Art,ENTJ,Film Director
Ravi_4470,76,90,Arts,"Networking, Data Analysis, Statistics",Tech,INTJ,Data Scientist
Ravi_4471,62,89,Commerce,"Analytics, Management, Sales",Business,ESTJ,Accountant
Arun_4472,96,86,Arts,"AI, Networking, Statistics",Tech,ENFP,Data Scientist
Sneha_4473,91,88,Arts,"Marketing, Analytics, Accounting",Business,ISTJ,Accountant
Aditi_4474,97,64,Science,"Graphic Design, Film Making, Writing",Art,INTJ,Film Director
John_4475,72,62,Arts,"Marketing, Financial Analysis, Accounting",Business,ISTJ,Business Analyst
Aditi_4476,98,94,Science,"Communication, Graphic Design, Adobe Suite",Art,ISFP,Graphic Designer
Maya_4477,65,98,Arts,"Storytelling, Film Making, Graphic Design",Art,ENFP,Film Director
Priya_4478,91,70,Commerce,"Python, Data Analysis, AI",Tech,INFJ,AI Engineer
Maya_4479,93,68,Commerce,"Data Analysis, Networking, Deep Learning",Tech,INFJ,Cybersecurity Analyst
Priya_4480,66,65,Commerce,"Python, Statistics, AI",Tech,ENFP,Cybersecurity Analyst
Maya_4481,96,96,Arts,"AI, Statistics, Python",Tech,ISTJ,AI Engineer
Ravi_4482,74,65,Arts,"Creativity, Graphic Design, Adobe Suite",Art,ISTJ,Graphic Designer
Ravi_4483,94,97,Arts,"Deep Learning, Python, Cybersecurity",Tech,ENTJ,AI Engineer
John_4484,64,75,Commerce,"Financial Analysis, Analytics, Accounting",Business,ENTJ,Marketing Manager
Arun_4485,86,68,Science,"Cybersecurity, Networking, Python",Tech,ENTJ,Data Scientist
Karan_4486,82,98,Science,"Communication, Writing, Creativity",Art,INTP,Film Director
Aditi_4487,67,81,Science,"Creativity, Graphic Design, Film Making",Art,ISTJ,Film Director
Ravi_4488,87,100,Science,"Deep Learning, Python, Networking",Tech,INFJ,AI Engineer
Rahul_4489,93,71,Arts,"Adobe Suite, Communication, Film Making",Art,ISFP,Film Director
Maya_4490,93,98,Science,"Adobe Suite, Storytelling, Creativity",Art,ESTJ,Film Director
Maya_4491,88,82,Commerce,"Statistics, Python, Cybersecurity",Tech,INTJ,Data Scientist
Sneha_4492,63,72,Science,"Creativity, Writing, Graphic Design",Art,ENFP,Content Writer
Priya_4493,62,60,Science,"Analytics, Marketing, Excel",Business,ISFP,Business Analyst
Sneha_4494,94,88,Science,"Statistics, AI, ML",Tech,ISTJ,Cybersecurity Analyst
Ravi_4495,86,85,Science,"Analytics, Marketing, Financial Analysis",Business,INFP,Accountant
Karan_4496,65,78,Commerce,"AI, Statistics, ML",Tech,INTJ,Cybersecurity Analyst
